Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_/button_공지사항 등록_취소""))",Chrome 103.0.5060.134,병원정보_공지사항 등록 > 취소,,2022-08-16 02:37:19,2022-08-16 02:37:20,1.042s,PASSED
"verifyElementPresent(findTestObject(""Page_/span_공지사항 등록 버튼""), 5)",Chrome 103.0.5060.134,병원정보_공지사항 등록 버튼 확인,,2022-08-16 02:37:20,2022-08-16 02:37:21,0.428s,PASSED
"click(findTestObject(""Page_/span_공지사항 등록 버튼""))",Chrome 103.0.5060.134,병원정보_공지사항 등록 버튼 선택,,2022-08-16 02:37:21,2022-08-16 02:37:22,1.044s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 103.0.5060.134,병원정보_공지사항 등록 버튼 > 저장 버튼 선택,,2022-08-16 02:37:22,2022-08-16 02:37:23,1.034s,PASSED
"verifyElementPresent(findTestObject(""Page_/pre_내용을 입력해주세요""), 0)",Chrome 103.0.5060.134,병원정보_공지사항 저장 버튼 알럿 문구,,2022-08-16 02:37:23,2022-08-16 02:37:23,0.440s,PASSED
"click(findTestObject(""Page_/button_저장1 알럿팝업 확인""))",Chrome 103.0.5060.134,병원정보_공지사항 저장 알럿 문구 > 확인,,2022-08-16 02:37:23,2022-08-16 02:37:24,1.030s,PASSED
"verifyElementPresent(findTestObject(""Page_/h1_공지사항 타이틀 문구""), 5)",Chrome 103.0.5060.134,공지사항 타이틀 문구 확인,,2022-08-16 02:37:24,2022-08-16 02:37:25,0.445s,PASSED
"setText(findTestObject(""Page_/input__공지사항 제목 입력""), ""똑닥 진우 테스트"")",Chrome 103.0.5060.134,공지사항 제목 입력,,2022-08-16 02:37:25,2022-08-16 02:37:27,1.964s,PASSED
"setText(findTestObject(""Page_/textarea_공지사항 내용 입력""), ""똑닥 진우 테스트 내용 ~~"")",Chrome 103.0.5060.134,공지사항 내용 입력,,2022-08-16 02:37:27,2022-08-16 02:37:29,1.894s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 103.0.5060.134,공지사항 등록_저장,,2022-08-16 02:37:29,2022-08-16 02:37:30,1.124s,PASSED
"verifyElementPresent(findTestObject(""Page_/pre_공지사항을 등록하시겠습니까""), 5)",Chrome 103.0.5060.134,공지사항을 등록하시겠습니까? 팝업 문구 확인,,2022-08-16 02:37:30,2022-08-16 02:37:30,0.538s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 취소""), 5)",Chrome 103.0.5060.134,공지사항 등록 알럿 팝업 취소 확인,,2022-08-16 02:37:30,2022-08-16 02:37:31,0.445s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 취소""))",Chrome 103.0.5060.134,공지사항 등록 알럿 팝업 취소 선택,,2022-08-16 02:37:31,2022-08-16 02:37:32,0.983s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 103.0.5060.134,공지사항 등록 저장 선택,,2022-08-16 02:37:32,2022-08-16 02:37:33,0.988s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 확인""), 5)",Chrome 103.0.5060.134,공지사항 알럿 팝업 저장 버튼 확인,,2022-08-16 02:37:33,2022-08-16 02:37:33,0.529s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 확인""), STOP_ON_FAILURE)",Chrome 103.0.5060.134,공지사항 알럿 팝업 저장 버튼 선택,,2022-08-16 02:37:33,2022-08-16 02:37:34,1.012s,PASSED
"verifyTextPresent(""똑닥 진우 테스트"", false)",Chrome 103.0.5060.134,공지사항 리스트 등록 확인,,2022-08-16 02:37:34,2022-08-16 02:37:35,0.636s,PASSED
closeBrowser(),Chrome 103.0.5060.134,브라우저 닫기,,2022-08-16 02:37:35,2022-08-16 02:37:36,0.903s,PASSED
,,,,,,,
Test Cases/병원 정보_병원 공지사항_조회,Chrome 103.0.5060.134,,,2022-08-16 02:37:36,2022-08-16 02:37:57,21.477s,PASSED
Start setup action : setupTestCase,Chrome 103.0.5060.134,,,2022-08-16 02:37:36,2022-08-16 02:37:36,0.002s,PASSED
openBrowser(URL),Chrome 103.0.5060.134,병드민 URL OPEN,,2022-08-16 02:37:37,2022-08-16 02:37:40,3.458s,PASSED
maximizeWindow(),Chrome 103.0.5060.134,창 최대화,,2022-08-16 02:37:40,2022-08-16 02:37:40,0.131s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/button_login""), 5)",Chrome 103.0.5060.134,로그인 버튼 확인,,2022-08-16 02:37:40,2022-08-16 02:37:41,0.336s,PASSED
"click(findTestObject(""Page_로그인 화면/button_login""))",Chrome 103.0.5060.134,로그인 버튼 선택,,2022-08-16 02:37:41,2022-08-16 02:37:42,0.895s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/input__id input""), 5)",Chrome 103.0.5060.134,로그인 화면 확인,,2022-08-16 02:37:42,2022-08-16 02:37:42,0.536s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__id input""), ID)",Chrome 103.0.5060.134,id 입력 전역변수 활용,,2022-08-16 02:37:42,2022-08-16 02:37:43,0.878s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__pw inpuut""), PW)",Chrome 103.0.5060.134,pw 입력 전역변수 활용,,2022-08-16 02:37:43,2022-08-16 02:37:44,0.908s,PASSED
"click(findTestObject(""Page_로그인 화면/button_로그인 활성화""))",Chrome 103.0.5060.134,활성화된 로그인 버튼 선택,,2022-08-16 02:37:44,2022-08-16 02:37:45,0.878s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_홈""), 5)",Chrome 103.0.5060.134,병드민 홈 화면 진입 확인,,2022-08-16 02:37:45,2022-08-16 02:37:46,1.351s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_병원정보""), 5)",Chrome 103.0.5060.134,병원정보 확인,,2022-08-16 02:37:46,2022-08-16 02:37:47,0.385s,PASSED
"click(findTestObject(""Page_병드민/span_병원정보""))",Chrome 103.0.5060.134,병원정보_병원정보 진입,,2022-08-16 02:37:47,2022-08-16 02:37:48,1.064s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/span_병원 공지사항""))",Chrome 103.0.5060.134,병원정보_공지사항 진입,,2022-08-16 02:37:48,2022-08-16 02:37:49,1.088s,PASSED
"verifyElementPresent(findTestObject(""Page_/h1_공지사항 타이틀 문구""), 5)",Chrome 103.0.5060.134,"공지사항 타이틀 문구 확인
",,2022-08-16 02:37:49,2022-08-16 02:37:49,0.569s,PASSED
"setText(findTestObject(""Page_/input__검색어 입력""), ""똑닥 진우 테스트1111"")",Chrome 103.0.5060.134,똑닥 진우 테스트 입력,,2022-08-16 02:37:49,2022-08-16 02:37:51,1.829s,PASSED
"click(findTestObject(""Page_/button_검색""))",Chrome 103.0.5060.134,"검색 버튼 선택
",,2022-08-16 02:37:51,2022-08-16 02:37:52,1.030s,PASSED
"verifyTextPresent(""검색어 조건 및 다른 검색어를 입력 후 검색해주세요."", false)",Chrome 103.0.5060.134,검색어 미노출 문구 확인,,2022-08-16 02:37:52,2022-08-16 02:37:53,0.590s,PASSED
"setText(findTestObject(""Page_/input__검색어 입력""), ""똑닥 진우 테스트"")",Chrome 103.0.5060.134,똑닥 진우 테스트 입력,,2022-08-16 02:37:53,2022-08-16 02:37:55,1.960s,PASSED
"click(findTestObject(""Page_/button_검색""))",Chrome 103.0.5060.134,"검색 버튼 선택
",,2022-08-16 02:37:55,2022-08-16 02:37:56,1.022s,PASSED
"verifyTextPresent(""똑닥 진우 테스트"", false)",Chrome 103.0.5060.134,똑닥 진우 테스트 노출 확인,,2022-08-16 02:37:56,2022-08-16 02:37:56,0.599s,PASSED
closeBrowser(),Chrome 103.0.5060.134,브라우저 닫기,,2022-08-16 02:37:56,2022-08-16 02:37:57,0.918s,PASSED
,,,,,,,
Test Cases/병원 정보_병원 공지사항_수정,Chrome 103.0.5060.134,,,2022-08-16 02:37:57,2022-08-16 02:38:22,24.330s,PASSED
Start setup action : setupTestCase,Chrome 103.0.5060.134,,,2022-08-16 02:37:57,2022-08-16 02:37:57,0.002s,PASSED
openBrowser(URL),Chrome 103.0.5060.134,병드민 URL OPEN,,2022-08-16 02:37:58,2022-08-16 02:38:02,3.791s,PASSED
maximizeWindow(),Chrome 103.0.5060.134,창 최대화,,2022-08-16 02:38:02,2022-08-16 02:38:02,0.148s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/button_login""), 5)",Chrome 103.0.5060.134,로그인 버튼 확인,,2022-08-16 02:38:02,2022-08-16 02:38:02,0.321s,PASSED
"click(findTestObject(""Page_로그인 화면/button_login""))",Chrome 103.0.5060.134,로그인 버튼 선택,,2022-08-16 02:38:02,2022-08-16 02:38:03,0.881s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/input__id input""), 5)",Chrome 103.0.5060.134,로그인 화면 확인,,2022-08-16 02:38:03,2022-08-16 02:38:04,0.540s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__id input""), ID)",Chrome 103.0.5060.134,id 입력 전역변수 활용,,2022-08-16 02:38:04,2022-08-16 02:38:05,0.860s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__pw inpuut""), PW)",Chrome 103.0.5060.134,pw 입력 전역변수 활용,,2022-08-16 02:38:05,2022-08-16 02:38:06,0.882s,PASSED
"click(findTestObject(""Page_로그인 화면/button_로그인 활성화""))",Chrome 103.0.5060.134,활성화된 로그인 버튼 선택,,2022-08-16 02:38:06,2022-08-16 02:38:07,0.912s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_홈""), 5)",Chrome 103.0.5060.134,병드민 홈 화면 진입 확인,,2022-08-16 02:38:07,2022-08-16 02:38:08,1.199s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_병원정보""), 5)",Chrome 103.0.5060.134,병원정보 확인,,2022-08-16 02:38:08,2022-08-16 02:38:08,0.388s,PASSED
"click(findTestObject(""Page_병드민/span_병원정보""))",Chrome 103.0.5060.134,병원정보_병원정보 진입,,2022-08-16 02:38:08,2022-08-16 02:38:09,1.036s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/span_병원 공지사항""))",Chrome 103.0.5060.134,병원정보_공지사항 진입,,2022-08-16 02:38:09,2022-08-16 02:38:10,1.171s,PASSED
"verifyElementPresent(findTestObject(""Page_/h1_공지사항 타이틀 문구""), 5)",Chrome 103.0.5060.134,"공지사항 타이틀 문구 확인
",,2022-08-16 02:38:10,2022-08-16 02:38:11,0.579s,PASSED
"verifyTextPresent(""똑닥 진우 테스트"", false)",Chrome 103.0.5060.134,똑닥 진우 테스트 노출 확인,,2022-08-16 02:38:11,2022-08-16 02:38:11,0.373s,PASSED
"enhancedClick(findTestObject(""Page_/button_수정 버튼 (진우 테스트)""))",Chrome 103.0.5060.134,공지사항 수정 선택,,2022-08-16 02:38:11,2022-08-16 02:38:12,1.024s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_공지사항 등록_저장""), 5)",Chrome 103.0.5060.134,공지사항 저장 버튼 확인,,2022-08-16 02:38:12,2022-08-16 02:38:13,0.529s,PASSED
"setText(findTestObject(""Page_/input__공지사항 제목 입력""), ""똑닥 진우 테스트 수정"")",Chrome 103.0.5060.134,공지사항 제목 수정본 입력,,2022-08-16 02:38:13,2022-08-16 02:38:15,1.982s,PASSED
"setText(findTestObject(""Page_/textarea_공지사항 내용 입력""), ""똑닥 진우 테스트 내용 수정 ~~"")",Chrome 103.0.5060.134,공지사학 내용 입력,,2022-08-16 02:38:15,2022-08-16 02:38:17,1.929s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 103.0.5060.134,공지사항 저장 버튼 선택,,2022-08-16 02:38:17,2022-08-16 02:38:18,1.157s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 취소""), 5)",Chrome 103.0.5060.134,공지사항 저장 알럿 팝업 저장 버튼 확인,,2022-08-16 02:38:18,2022-08-16 02:38:18,0.443s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 확인""), 5)",Chrome 103.0.5060.134,"공지사항 저장 알럿 팝업 취소 버튼 확인
",,2022-08-16 02:38:18,2022-08-16 02:38:19,0.464s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 확인""))",Chrome 103.0.5060.134,공지사항 저장_저장 버튼 선택,,2022-08-16 02:38:19,2022-08-16 02:38:20,1.025s,PASSED
"verifyTextPresent(""똑닥 진우 테스트 수정"", false)",Chrome 103.0.5060.134,수정된 공지사항 리스트 제목 확인,,2022-08-16 02:38:20,2022-08-16 02:38:21,0.826s,PASSED
closeBrowser(),Chrome 103.0.5060.134,,,2022-08-16 02:38:21,2022-08-16 02:38:22,0.883s,PASSED
,,,,,,,
Test Cases/병원 정보_병원 공지사항_삭제,Chrome 103.0.5060.134,,,2022-08-16 02:38:22,2022-08-16 02:38:42,20.042s,PASSED
Start setup action : setupTestCase,Chrome 103.0.5060.134,,,2022-08-16 02:38:22,2022-08-16 02:38:22,0.003s,PASSED
openBrowser(URL),Chrome 103.0.5060.134,병드민 URL OPEN,,2022-08-16 02:38:23,2022-08-16 02:38:26,3.641s,PASSED
maximizeWindow(),Chrome 103.0.5060.134,창 최대화,,2022-08-16 02:38:26,2022-08-16 02:38:26,0.146s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/button_login""), 5)",Chrome 103.0.5060.134,로그인 버튼 확인,,2022-08-16 02:38:26,2022-08-16 02:38:27,0.337s,PASSED
"click(findTestObject(""Page_로그인 화면/button_login""))",Chrome 103.0.5060.134,로그인 버튼 선택,,2022-08-16 02:38:27,2022-08-16 02:38:28,0.882s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/input__id input""), 5)",Chrome 103.0.5060.134,로그인 화면 확인,,2022-08-16 02:38:28,2022-08-16 02:38:28,0.431s,PASSED
"setText(findTestObject(""Page_로그인 화면/input__id input""), ID)",Chrome 103.0.5060.134,id 입력 전역변수 활용,,2022-08-16 02:38:28,2022-08-16 02:38:30,1.668s,PASSED
"setText(findTestObject(""Page_로그인 화면/input__pw inpuut""), PW)",Chrome 103.0.5060.134,pw 입력 전역변수 활용,,2022-08-16 02:38:30,2022-08-16 02:38:31,1.736s,PASSED
"click(findTestObject(""Page_로그인 화면/button_로그인 활성화""))",Chrome 103.0.5060.134,활성화된 로그인 버튼 선택,,2022-08-16 02:38:31,2022-08-16 02:38:32,0.926s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_홈""), 5)",Chrome 103.0.5060.134,병드민 홈 화면 진입 확인,,2022-08-16 02:38:32,2022-08-16 02:38:34,1.966s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_병원정보""), 5)",Chrome 103.0.5060.134,병원정보 확인,,2022-08-16 02:38:34,2022-08-16 02:38:35,0.399s,PASSED
"click(findTestObject(""Page_병드민/span_병원정보""))",Chrome 103.0.5060.134,병원정보_병원정보 진입,,2022-08-16 02:38:35,2022-08-16 02:38:36,1.035s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/span_병원 공지사항""))",Chrome 103.0.5060.134,병원정보_공지사항 진입,,2022-08-16 02:38:36,2022-08-16 02:38:37,1.193s,PASSED
"verifyTextPresent(""똑닥 진우 테스트 수정"", false)",Chrome 103.0.5060.134,리스트 유무 확인,,2022-08-16 02:38:37,2022-08-16 02:38:38,0.607s,PASSED
"enhancedClick(findTestObject(""Page_/button_삭제 버튼 (진우 테스트 수정)""))",Chrome 103.0.5060.134,삭제 버튼 선택,,2022-08-16 02:38:38,2022-08-16 02:38:39,0.990s,PASSED
"verifyTextPresent(""공지사항을 삭제하시겠습니까?"", false)",Chrome 103.0.5060.134,공지사항 삭제 문구 확인,,2022-08-16 02:38:39,2022-08-16 02:38:39,0.569s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 확인""))",Chrome 103.0.5060.134,알럿 팝업 확인 선택,,2022-08-16 02:38:39,2022-08-16 02:38:40,1.017s,PASSED
"verifyTextNotPresent(""똑닥 진우 테스트 수정"", false)",Chrome 103.0.5060.134,삭제된 리스트 유무 확인,,2022-08-16 02:38:40,2022-08-16 02:38:41,0.620s,PASSED
closeBrowser(),Chrome 103.0.5060.134,브라우저 닫기,,2022-08-16 02:38:41,2022-08-16 02:38:42,0.867s,PASSED
